"","COUNTRY","NAME_1","NAME_2","MAIZ_curr_t_l_ph_h_hp","SORG_curr_t_l_ph_h_hp","BEAN_curr_t_l_ph_h_hp","CHIC_curr_t_l_ph_h_hp","LENT_curr_t_l_ph_h_hp","WHEA_curr_t_l_ph_h_hp","BARL_curr_t_l_ph_h_hp","ACOF_curr_t_l_ph_h_hp","RCOF_curr_t_l_ph_h_hp","PMIL_curr_t_l_ph_h_hp","SMIL_curr_t_l_ph_h_hp","POTA_curr_t_l_ph_h_hp","SWPO_curr_t_l_ph_h_hp","CASS_curr_t_l_ph_h_hp","COWP_curr_t_l_ph_h_hp","PIGE_curr_t_l_ph_h_hp","SOYB_curr_t_l_ph_h_hp","GROU_curr_t_l_ph_h_hp","SUGC_curr_t_l_ph_h_hp","COTT_curr_t_l_ph_h_hp","COCO_curr_t_l_ph_h_hp","TEAS_curr_t_l_ph_h_hp","TOBA_curr_t_l_ph_h_hp","MAIZ_curr_t_l_ph_l_hp","SORG_curr_t_l_ph_l_hp","BEAN_curr_t_l_ph_l_hp","CHIC_curr_t_l_ph_l_hp","LENT_curr_t_l_ph_l_hp","WHEA_curr_t_l_ph_l_hp","BARL_curr_t_l_ph_l_hp","ACOF_curr_t_l_ph_l_hp","RCOF_curr_t_l_ph_l_hp","PMIL_curr_t_l_ph_l_hp","SMIL_curr_t_l_ph_l_hp","POTA_curr_t_l_ph_l_hp","SWPO_curr_t_l_ph_l_hp","CASS_curr_t_l_ph_l_hp","COWP_curr_t_l_ph_l_hp","PIGE_curr_t_l_ph_l_hp","SOYB_curr_t_l_ph_l_hp","GROU_curr_t_l_ph_l_hp","SUGC_curr_t_l_ph_l_hp","COTT_curr_t_l_ph_l_hp","COCO_curr_t_l_ph_l_hp","TEAS_curr_t_l_ph_l_hp","TOBA_curr_t_l_ph_l_hp","MAIZ_curr_t_h_ph_h_hp","SORG_curr_t_h_ph_h_hp","BEAN_curr_t_h_ph_h_hp","CHIC_curr_t_h_ph_h_hp","LENT_curr_t_h_ph_h_hp","WHEA_curr_t_h_ph_h_hp","BARL_curr_t_h_ph_h_hp","ACOF_curr_t_h_ph_h_hp","RCOF_curr_t_h_ph_h_hp","PMIL_curr_t_h_ph_h_hp","SMIL_curr_t_h_ph_h_hp","POTA_curr_t_h_ph_h_hp","SWPO_curr_t_h_ph_h_hp","CASS_curr_t_h_ph_h_hp","COWP_curr_t_h_ph_h_hp","PIGE_curr_t_h_ph_h_hp","SOYB_curr_t_h_ph_h_hp","GROU_curr_t_h_ph_h_hp","SUGC_curr_t_h_ph_h_hp","COTT_curr_t_h_ph_h_hp","COCO_curr_t_h_ph_h_hp","TEAS_curr_t_h_ph_h_hp","TOBA_curr_t_h_ph_h_hp","MAIZ_curr_t_h_ph_l_hp","SORG_curr_t_h_ph_l_hp","BEAN_curr_t_h_ph_l_hp","CHIC_curr_t_h_ph_l_hp","LENT_curr_t_h_ph_l_hp","WHEA_curr_t_h_ph_l_hp","BARL_curr_t_h_ph_l_hp","ACOF_curr_t_h_ph_l_hp","RCOF_curr_t_h_ph_l_hp","PMIL_curr_t_h_ph_l_hp","SMIL_curr_t_h_ph_l_hp","POTA_curr_t_h_ph_l_hp","SWPO_curr_t_h_ph_l_hp","CASS_curr_t_h_ph_l_hp","COWP_curr_t_h_ph_l_hp","PIGE_curr_t_h_ph_l_hp","SOYB_curr_t_h_ph_l_hp","GROU_curr_t_h_ph_l_hp","SUGC_curr_t_h_ph_l_hp","COTT_curr_t_h_ph_l_hp","COCO_curr_t_h_ph_l_hp","TEAS_curr_t_h_ph_l_hp","TOBA_curr_t_h_ph_l_hp","total","MAIZ_curr_t","SORG_curr_t","BEAN_curr_t","CHIC_curr_t","LENT_curr_t","WHEA_curr_t","BARL_curr_t","ACOF_curr_t","RCOF_curr_t","PMIL_curr_t","SMIL_curr_t","POTA_curr_t","SWPO_curr_t","CASS_curr_t","COWP_curr_t","PIGE_curr_t","SOYB_curr_t","GROU_curr_t","SUGC_curr_t","COTT_curr_t","COCO_curr_t","TEAS_curr_t","TOBA_curr_t","l_ph_h_hp","l_ph_l_hp","h_ph_h_hp","h_ph_l_hp","high_hp","high_hp_perc"
"68","Kenya","Kakamega","Mumias East",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9450.35882398806,503.371037228511,1703.33177649591,0,0,0,0,0,0,42.6539876948855,0,0,6931.28537458449,1284.02321531109,46.4931559992394,0,15.8030110483548,81.9566291591709,56040.1027360747,0,0,0,0.537225577793741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76099.9,9450.35882398806,503.371037228511,1703.33177649591,0,0,0,0,0,0,42.6539876948855,0,0,6931.28537458449,1284.02321531109,46.4931559992394,0,15.8030110483548,81.9566291591709,56040.1027360747,0,0,0,0.537225577793741,0,0,76099.9169731622,0,76099.9,100
"69","Kenya","Kakamega","Mumias West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4322.58813122031,277.549486292219,592.969790145024,0,0,0,0,0,0,6.37234766550085,0,2.17774455569518,2231.68260985447,669.18561046687,15.9571474586778,0,4.79764910547249,32.278714694316,24282.1362799115,0.897957007186889,0,0,0.920371146191407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32439.5,4322.58813122031,277.549486292219,592.969790145024,0,0,0,0,0,0,6.37234766550085,0,2.17774455569518,2231.68260985447,669.18561046687,15.9571474586778,0,4.79764910547249,32.278714694316,24282.1362799115,0.897957007186889,0,0,0.920371146191407,0,0,32439.5138395234,0,32439.5,100
"70","Kenya","Kakamega","Navakholo",5019.92334931879,270.766873071021,991.338659425768,0,0,0,0,0,0,59.9504956312803,0,0,3892.46067170028,1913.55093331622,26.7773349507806,0,10.6421205078759,53.6440041913088,28179.9998308592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9462.47796443189,477.063776583766,1587.81915894389,0,0,0,0,0,0,102.230563358802,0,0,6606.32944634079,2910.29481572939,43.9832867272878,0,14.8010615406919,79.532979578629,55986.0136934426,0,0,0,158.142883441153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117847.7,14482.4013137507,747.830649654787,2579.15781836966,0,0,0,0,0,0,162.181058990082,0,0,10498.7901180411,4823.84574904561,70.7606216780684,0,25.4431820485678,133.176983769938,84166.0135243018,0,0,0,158.142883441153,40419.0542729726,0,77428.6896301189,0,117847.7,100
"71","Kenya","Kakamega","Shinyalu",9139.75765029356,477.85009987207,2108.9968960909,0,0,15.682338588807,0,0,0,103.027600018445,0,2826.93787794644,4514.24579183273,2325.04540530752,45.1841341177662,0,12.5792362410309,56.8622387509846,45939.7664576346,0,0,1970.69306380982,1.66817280961723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69538.3,9139.75765029356,477.85009987207,2108.9968960909,0,0,15.682338588807,0,0,0,103.027600018445,0,2826.93787794644,4514.24579183273,2325.04540530752,45.1841341177662,0,12.5792362410309,56.8622387509846,45939.7664576346,0,0,1970.69306380982,1.66817280961723,69538.2969633143,0,0,0,69538.3,100
"72","Kenya","Kericho","Ainamoi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5140.31909332085,155.096700321235,701.430781948446,0,0,11.8073200969648,0,64.8530592709719,0,54.0419631719208,0,713.377958111516,394.3488387814,1245.75227091141,19.7518595920365,0,0.324399597584391,20.4633979659236,50604.694451496,3.46740266300927,0,5410.35959693458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64540.1,5140.31909332085,155.096700321235,701.430781948446,0,0,11.8073200969648,0,64.8530592709719,0,54.0419631719208,0,713.377958111516,394.3488387814,1245.75227091141,19.7518595920365,0,0.324399597584391,20.4633979659236,50604.694451496,3.46740266300927,0,5410.35959693458,0,0,0,64540.0890941839,0,64540.1,100
"78","Kenya","Kiambu","Gatundu North",924.265886692476,1.55542877649934,502.19109046083,0,0,0,0,153.780250053387,0,0,0,7399.27337810822,0,0,0,0,0,0,0,0,0,2010.22736111327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1786.22112420341,2.7049057397812,686.319367515338,0,0.0954520015012026,64.2554612081017,0,328.652188851296,0,0,0,28948.5918407747,1315.69668639311,9.25528407406205,1.66316071579857,0,0.24882480282445,0,0,0,0,742.469729300035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44877.5,2710.48701089589,4.26033451628054,1188.51045797617,0,0.0954520015012026,64.2554612081017,0,482.432438904683,0,0,0,36347.8652188829,1315.69668639311,9.25528407406205,1.66316071579857,0,0.24882480282445,0,0,0,0,2752.6970904133,0,10991.2933952047,0,33886.17402558,0,44877.5,100
"79","Kenya","Kiambu","Gatundu South",765.842038116811,0.985931542849045,625.976709438313,0,0,0,0,106.196170326738,0,0,0,12514.1156336339,37.1456272837133,1.85788071538789,0,0,0,0,0,0,0,2324.71396982264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400.05613432277,1.88984876570993,576.357838521224,0,0,0,0,251.339150702754,0,0,0,7500.1920342347,37.1456272837133,3.63500252470644,0,0,0,0,0,0,0,1416.59624257423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27564,2165.89817243959,2.87578030855897,1202.33454795954,0,0,0,0,357.535321029492,0,0,0,20014.3076678686,74.2912545674267,5.49288324009433,0,0,0,0,0,0,0,3741.31021239686,0,16376.8339608804,0,11187.2118789298,0,27564,100
"80","Kenya","Kiambu","Githunguri",2045.07443375276,0,553.130886739957,0,0,0,0,205.841193647511,0,0,0,11795.2622060347,309.546893119812,29.5265882945214,0,0,0,0,0,0,0,2069.38137300865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2239.24202208419,1.26167993897915,575.609876657734,0,0.0190904008082211,0,0,284.936636523089,0,0,0,9592.92120700353,179.537196260117,17.6202045591868,0,0,0,0,0,0,0,1119.71457219406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31018.6,4284.31645583695,1.26167993897915,1128.74076339769,0,0.0190904008082211,0,0,490.7778301706,0,0,0,21388.1834130383,489.084089379929,47.1467928537082,0,0,0,0,0,0,0,3189.09594520272,0,17007.7635745979,0,14010.8624856217,0,31018.6,100
"82","Kenya","Kiambu","Kabete",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9158.75672863872,0,2092.91598842117,0,0,0,0,790.73243439579,0,0,0,39683.6392351982,1027.69570002746,96.7293746445387,0,0,0,0,0,0,0,4018.29295205251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56868.8,9158.75672863872,0,2092.91598842117,0,0,0,0,790.73243439579,0,0,0,39683.6392351982,1027.69570002746,96.7293746445387,0,0,0,0,0,0,0,4018.29295205251,0,0,0,56868.7624133784,0,56868.8,100
"83","Kenya","Kiambu","Kiambaa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2502.80564044291,0,595.17731909651,0,0,0,0,240.043724930536,0,0,0,11216.4488951457,309.546893119812,27.3184814685283,0,0,0,0,0,0,0,1224.93300975599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16116.3,2502.80564044291,0,595.17731909651,0,0,0,0,240.043724930536,0,0,0,11216.4488951457,309.546893119812,27.3184814685283,0,0,0,0,0,0,0,1224.93300975599,0,0,0,16116.27396396,0,16116.3,100
"84","Kenya","Kiambu","Kiambu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1903.90986492566,0,325.898094178032,0,0.0286355999423802,0,0,163.162207878981,0,0,0,6842.9759086424,222.873769169075,21.0575167065563,0,0,0,0,0,0,0,602.838719970212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10082.7,1903.90986492566,0,325.898094178032,0,0.0286355999423802,0,0,163.162207878981,0,0,0,6842.9759086424,222.873769169075,21.0575167065563,0,0,0,0,0,0,0,602.838719970212,0,0,0,10082.7447170709,0,10082.7,100
"100","Kenya","Kirinyaga","Ndia",1912.17634374082,5.29823137355072,683.18872430611,166.01167715896,0.0272719997032285,44.777232702264,0,270.232945035734,0,0,0,8470.36077306862,422.622214587958,0,3.59573762220612,0,0.601465190876532,0,0,0,0,1366.20564911189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5662.05190339744,15.2153365485216,1663.63289273607,249.017506006385,0.06136200441207,17.0035354371059,0,545.884143145617,0,0,0,5858.98913519777,35089.1502137166,174.663821757638,25.2538428190421,8.09614879364173,2.78130368304264,0,0,0,0,792.034209683585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63448.9,7574.22824713826,20.5135679220723,2346.82161704218,415.029183165345,0.0886340041152984,61.7807681393699,0,816.11708818135,0,0,0,14329.3499082664,35511.7724283045,174.663821757638,28.8495804412482,8.09614879364173,3.38276887391917,0,0,0,0,2158.23985879547,0,13345.0982658987,0,50103.8353549268,0,63448.9,100
"101","Kenya","Kisii","Bobasi",21429.1304930475,183.855894935586,25.1521467283558,0,1.13208476788301,0,0,0,0,1263.51863280311,0,1234.10792060551,0,0,0,0,18.1058569732113,193.173332657763,0,0,0,2138.15684809196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26486.3,21429.1304930475,183.855894935586,25.1521467283558,0,1.13208476788301,0,0,0,0,1263.51863280311,0,1234.10792060551,0,0,0,0,18.1058569732113,193.173332657763,0,0,0,2138.15684809196,0,26486.3332106108,0,0,0,26486.3,100
"102","Kenya","Kisii","Bomachoge Borabu",5930.0216710617,40.3822270037945,14.3161198757934,0,0,0,0,0,0,262.091922820766,0,179.34267307474,0,0,0,0,0,47.1092534834534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6473.3,5930.0216710617,40.3822270037945,14.3161198757934,0,0,0,0,0,0,262.091922820766,0,179.34267307474,0,0,0,0,0,47.1092534834534,0,0,0,0,0,6473.26386732024,0,0,0,6473.3,100
"103","Kenya","Kisii","Bomachoge Chache",11612.8141812187,402.929313563949,0,0,4.61590958581925,0,0,0,0,593.580439729252,0,704.321900571361,0,2043.94940811643,8.67551448029053,0,46.9610776066953,87.699967410249,38991.9108078266,0.480997793215227,0,1211.72644098529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55709.7,11612.8141812187,402.929313563949,0,0,4.61590958581925,0,0,0,0,593.580439729252,0,704.321900571361,0,2043.94940811643,8.67551448029053,0,46.9610776066953,87.699967410249,38991.9108078266,0.480997793215227,0,1211.72644098529,0,55709.6659588878,0,0,0,55709.7,100
"104","Kenya","Kisii","Bonchari",4294.57016686013,205.926614172538,0,0,3.9500373387973,0,0,0,0,367.875343021427,0,899.442871396197,0,1850.22966004891,8.55503213236204,0,73.6480015433322,26.4436160402706,17257.9052629576,7.31138792629554,0,1684.90017548618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26680.8,4294.57016686013,205.926614172538,0,0,3.9500373387973,0,0,0,0,367.875343021427,0,899.442871396197,0,1850.22966004891,8.55503213236204,0,73.6480015433322,26.4436160402706,17257.9052629576,7.31138792629554,0,1684.90017548618,0,26680.758168924,0,0,0,26680.8,100
"105","Kenya","Kisii","Kitutu Chache North",5457.99488549464,65.3072478164181,0,0,1.58675627092228,0,0,0,0,356.025592803955,0,960.715355417437,0,0,0,0,22.5571280381951,36.5104075094519,2134.10371659302,0,0,2846.21138590403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4841.32451911757,273.232020063455,0,0,4.33186141224482,0,0,0,0,443.449949308342,0,893.201405668005,0,905.272845463769,1.48568937111435,0,64.4408149687242,66.3217292550071,7727.39197922964,44.5852714694538,0,1437.56369884405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28583.6,10299.3194046122,338.539267879873,0,0,5.9186176831671,0,0,0,0,799.475542112297,0,1853.91676108544,0,905.272845463769,1.48568937111435,0,86.9979430069193,102.832136764459,9861.49569582265,44.5852714694538,0,4283.77508474808,0,11881.0124758481,0,16702.6017841714,0,28583.6,100
"106","Kenya","Kisii","Kitutu Chache South",19405.2963323028,941.533178669139,0,0,9.95893389500648,0,0,0,0,1205.95621711597,0,2965.96589968478,0,5186.19723248138,22.5269128640488,0,134.028653121517,259.199656936273,28171.3852303047,129.96191206578,0,8366.56820228545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4841.32451911757,273.232020063455,0,0,4.33186141224482,0,0,0,0,443.449949308342,0,893.201405668005,0,905.272845463769,1.48568937111435,0,64.4408149687242,66.3217292550071,7727.39197922964,44.5852714694538,0,1437.56369884405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83501.2,24246.6208514204,1214.76519873259,0,0,14.2907953072513,0,0,0,0,1649.40616642431,0,3859.16730535279,0,6091.47007794515,24.0126022351632,0,198.469468090241,325.52138619128,35898.7772095343,174.547183535234,0,9804.1319011295,0,66798.5783617268,0,16702.6017841714,0,83501.2,100
"107","Kenya","Kisii","Nyaribari Chache",9417.12563777633,112.634773786295,0,0,3.69403208500671,0,0,0,0,619.661634213555,0,1498.30251551472,0,281.288154548492,0,0,30.4857488944488,66.4214231835838,2523.38189528629,0,0,5560.31732734217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20113.3,9417.12563777633,112.634773786295,0,0,3.69403208500671,0,0,0,0,619.661634213555,0,1498.30251551472,0,281.288154548492,0,0,30.4857488944488,66.4214231835838,2523.38189528629,0,0,5560.31732734217,0,20113.3131426309,0,0,0,20113.3,100
"108","Kenya","Kisii","Nyaribari Masaba",6241.99202990916,74.4088636951892,0,0,0,0,0,0,0,172.343242500661,0,1203.09876376279,0,0,0,0,0,30.7230711357124,0,0,0,1332.870347547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9055.4,6241.99202990916,74.4088636951892,0,0,0,0,0,0,0,172.343242500661,0,1203.09876376279,0,0,0,0,0,30.7230711357124,0,0,0,1332.870347547,0,9055.43631855051,0,0,0,9055.4,100
"109","Kenya","Kisii","South Mugirango",6029.19318650581,133.730470213162,0,0,1.73599907370644,0,0,0,0,298.148646305006,0,165.928135700266,0,661.303022167485,2.21440791510773,0,7.07111954296113,55.5857943450592,24031.5455948249,0.0618515998917459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31386.5,6029.19318650581,133.730470213162,0,0,1.73599907370644,0,0,0,0,298.148646305006,0,165.928135700266,0,661.303022167485,2.21440791510773,0,7.07111954296113,55.5857943450592,24031.5455948249,0.0618515998917459,0,0,0,31386.5182281934,0,0,0,31386.5,100
"128","Kenya","Kwale","Msambweni",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1308.14503004689,359.154230829623,12.177545811749,0,0,0,0,0,0,1.18516353485308,0,0,399.314570373252,2398.19468572526,51.3230202669268,0.29420820278399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4529.8,1308.14503004689,359.154230829623,12.177545811749,0,0,0,0,0,0,1.18516353485308,0,0,399.314570373252,2398.19468572526,51.3230202669268,0.29420820278399,0,0,0,0,0,0,0,0,0,4529.78845479134,0,4529.8,100
"134","Kenya","Machakos","Kangundo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2560.73152474331,110.398637780481,1331.76938550219,0,104.349484668321,0,0,64.8716465776398,0,4.56469694114952,0,22.131278589546,1567.83692063265,1661.97267819656,428.065404106368,1116.78165259642,0,0,0,4.81581688244185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8978.3,2560.73152474331,110.398637780481,1331.76938550219,0,104.349484668321,0,0,64.8716465776398,0,4.56469694114952,0,22.131278589546,1567.83692063265,1661.97267819656,428.065404106368,1116.78165259642,0,0,0,4.81581688244185,0,0,0,0,0,8978.28912721707,0,8978.3,100
"135","Kenya","Machakos","Kathiani",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5371.88907227355,191.394031948726,2801.36947283017,0,106.036375237955,0,0,125.828237336414,0,12.0952368507747,0,32.8587997912844,1780.97797023017,1765.05976963939,550.264271623321,1130.18308177843,0,0,0,48.5433918964738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13916.5,5371.88907227355,191.394031948726,2801.36947283017,0,106.036375237955,0,0,125.828237336414,0,12.0952368507747,0,32.8587997912844,1780.97797023017,1765.05976963939,550.264271623321,1130.18308177843,0,0,0,48.5433918964738,0,0,0,0,0,13916.4997114367,0,13916.5,100
"140","Kenya","Machakos","Mwala",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61139.2640131323,1598.80571299241,14730.613332921,0,33.0607579604414,0,0,483.19831044345,0,500.458008745873,0,96.2382199975679,18204.5326560172,11837.8804809823,3081.52365574099,9628.11163471433,0,0,0,170.361154658898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121504,61139.2640131323,1598.80571299241,14730.613332921,0,33.0607579604414,0,0,483.19831044345,0,500.458008745873,0,96.2382199975679,18204.5326560172,11837.8804809823,3081.52365574099,9628.11163471433,0,0,0,170.361154658898,0,0,0,0,0,121504.047938307,0,121504,100
"143","Kenya","Makueni","Kaiti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3872.55641332953,168.812848172254,1557.75854874922,0,152.427432198473,0,0,62.2149931470539,0,19.0808851703741,0,11.1006930868734,217.41483131018,152.982715489692,953.720721607639,810.851083471072,0,0,0,149.368813423235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128.3,3872.55641332953,168.812848172254,1557.75854874922,0,152.427432198473,0,0,62.2149931470539,0,19.0808851703741,0,11.1006930868734,217.41483131018,152.982715489692,953.720721607639,810.851083471072,0,0,0,149.368813423235,0,0,0,0,0,8128.28997915559,0,8128.3,100
"166","Kenya","Meru","South Imenti",3827.7040781121,101.274595535288,908.024774245176,0,0,1050.77721442687,208.828232116815,309.994152960382,0,0,0,34922.8858366053,0,0,0,0,0,0,0,0,0,3978.15545453102,80.9376401391767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4103.17781719571,149.616425461277,1328.71042815717,0,13.4943151059681,243.898334538027,73.1598316327859,493.581735999689,0,143.349569938677,0,4544.19361758132,323.673728146709,270.203236026601,64.1035027620123,46.2141187802671,0,135.416298991324,0,103.898570929737,0,1506.62080688446,136.397694050554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59068.3,7930.88189530782,250.891020996565,2236.73520240234,0,13.4943151059681,1294.67554896489,281.988063749601,803.575888960071,0,143.349569938677,0,39467.0794541866,323.673728146709,270.203236026601,64.1035027620123,46.2141187802671,0,135.416298991324,0,103.898570929737,0,5484.77626141548,217.335334189731,45388.5819786721,0,13679.7100321823,0,59068.3,100
"170","Kenya","Migori","Awendo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8994.30621249639,1155.99960519418,9.8985940909256,0,3.20608606943392,0,0,0,0,144.531899455887,0,104.529311675521,248.007795397269,14461.6808917751,69.0725857729869,0,0.0780192030640126,48.1553694918075,180476.996014763,7.12072509188945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205723.6,8994.30621249639,1155.99960519418,9.8985940909256,0,3.20608606943392,0,0,0,0,144.531899455887,0,104.529311675521,248.007795397269,14461.6808917751,69.0725857729869,0,0.0780192030640126,48.1553694918075,180476.996014763,7.12072509188945,0,0,0,0,0,205723.583110478,0,205723.6,100
