Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","21113.01b","Meat of pig with the bone, fresh or chilled (biological)","2018","2018","7021","Annual value","USD","4000","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","21113.01b","Meat of pig with the bone, fresh or chilled (biological)","2019","2019","7021","Annual value","USD","5308.8","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","21113.01b","Meat of pig with the bone, fresh or chilled (biological)","2020","2020","7021","Annual value","USD","3860","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","1991","1991","7021","Annual value","USD","1089.1","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","1992","1992","7021","Annual value","USD","1160.8","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","1993","1993","7021","Annual value","USD","1051.3","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","1994","1994","7021","Annual value","USD","602.1","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","1995","1995","7021","Annual value","USD","1057.8","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","1996","1996","7021","Annual value","USD","1032.2","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","1997","1997","7021","Annual value","USD","866.4","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","1998","1998","7021","Annual value","USD","876.1","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","1999","1999","7021","Annual value","USD","830.4","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2000","2000","7021","Annual value","USD","764.7","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2001","2001","7021","Annual value","USD","781.6","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2002","2002","7021","Annual value","USD","836.5","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2003","2003","7021","Annual value","USD","1014.7","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2004","2004","7021","Annual value","USD","1116.9","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2005","2005","7021","Annual value","USD","1148.6","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2006","2006","7021","Annual value","USD","1166.1","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2007","2007","7021","Annual value","USD","1376.1","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2008","2008","7021","Annual value","USD","1531.8","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2009","2009","7021","Annual value","USD","1483.6","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2010","2010","7021","Annual value","USD","1450.4","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2011","2011","7021","Annual value","USD","1587.3","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2014","2014","7021","Annual value","USD","4036.9","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2015","2015","7021","Annual value","USD","3508.2","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2017","2017","7021","Annual value","USD","3330.6","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2018","2018","7021","Annual value","USD","3340.9","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2019","2019","7021","Annual value","USD","4434.1","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2020","2020","7021","Annual value","USD","2974.3","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","0118","Millet","1991","1991","7021","Annual value","USD","251.7","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","0118","Millet","1992","1992","7021","Annual value","USD","238","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","0118","Millet","1993","1993","7021","Annual value","USD","201.3","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","0118","Millet","1994","1994","7021","Annual value","USD","140.5","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","0118","Millet","1995","1995","7021","Annual value","USD","170.3","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","0118","Millet","1996","1996","7021","Annual value","USD","193.5","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","0118","Millet","1997","1997","7021","Annual value","USD","205.6","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","0118","Millet","1998","1998","7021","Annual value","USD","203.4","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","0118","Millet","1999","1999","7021","Annual value","USD","123.4","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","0118","Millet","2000","2000","7021","Annual value","USD","147.5","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","0118","Millet","2001","2001","7021","Annual value","USD","137.8","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","0118","Millet","2002","2002","7021","Annual value","USD","221","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","0118","Millet","2003","2003","7021","Annual value","USD","196.1","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","0118","Millet","2004","2004","7021","Annual value","USD","160.9","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","0118","Millet","2005","2005","7021","Annual value","USD","180.1","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","0118","Millet","2006","2006","7021","Annual value","USD","216.1","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","0118","Millet","2007","2007","7021","Annual value","USD","262.9","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","0118","Millet","2008","2008","7021","Annual value","USD","359.5","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","0118","Millet","2009","2009","7021","Annual value","USD","324","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","0118","Millet","2010","2010","7021","Annual value","USD","307.2","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","0118","Millet","2011","2011","7021","Annual value","USD","328.9","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","0118","Millet","2017","2017","7021","Annual value","USD","321.1","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","0118","Millet","2018","2018","7021","Annual value","USD","334.5","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","0118","Millet","2019","2019","7021","Annual value","USD","323.2","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","0118","Millet","2020","2020","7021","Annual value","USD","366.4","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","02910","Natural honey","1991","1991","7021","Annual value","USD","2017","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","02910","Natural honey","1992","1992","7021","Annual value","USD","2149.7","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","02910","Natural honey","1993","1993","7021","Annual value","USD","1991.8","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","02910","Natural honey","1994","1994","7021","Annual value","USD","1343.6","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","02910","Natural honey","1995","1995","7021","Annual value","USD","1614.8","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","02910","Natural honey","1996","1996","7021","Annual value","USD","1618.6","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","02910","Natural honey","1997","1997","7021","Annual value","USD","1444.3","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","02910","Natural honey","1998","1998","7021","Annual value","USD","1442.5","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","02910","Natural honey","1999","1999","7021","Annual value","USD","1393.5","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","02910","Natural honey","2000","2000","7021","Annual value","USD","1213.5","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","02910","Natural honey","2001","2001","7021","Annual value","USD","1214.1","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","02910","Natural honey","2002","2002","7021","Annual value","USD","1307.1","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","02910","Natural honey","2003","2003","7021","Annual value","USD","1565.7","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","02910","Natural honey","2004","2004","7021","Annual value","USD","1732","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","02910","Natural honey","2005","2005","7021","Annual value","USD","1765","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","02910","Natural honey","2006","2006","7021","Annual value","USD","1816.8","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","02910","Natural honey","2007","2007","7021","Annual value","USD","2099","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","02910","Natural honey","2008","2008","7021","Annual value","USD","2376","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","02910","Natural honey","2009","2009","7021","Annual value","USD","2208.9","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","02910","Natural honey","2010","2010","7021","Annual value","USD","2132.2","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","02910","Natural honey","2011","2011","7021","Annual value","USD","2315.1","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","02910","Natural honey","2012","2012","7021","Annual value","USD","2166.3","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","02910","Natural honey","2013","2013","7021","Annual value","USD","2253.5","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","02910","Natural honey","2014","2014","7021","Annual value","USD","2302.8","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01253.02","Onions and shallots, dry (excluding dehydrated)","2017","2017","7021","Annual value","USD","461.8","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01253.02","Onions and shallots, dry (excluding dehydrated)","2018","2018","7021","Annual value","USD","547.1","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01253.02","Onions and shallots, dry (excluding dehydrated)","2019","2019","7021","Annual value","USD","527.1","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01253.02","Onions and shallots, dry (excluding dehydrated)","2020","2020","7021","Annual value","USD","485.8","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01323","Oranges","2014","2014","7021","Annual value","USD","721","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01323","Oranges","2017","2017","7021","Annual value","USD","845.8","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01323","Oranges","2018","2018","7021","Annual value","USD","884.2","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01323","Oranges","2019","2019","7021","Annual value","USD","849","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01449.90","Other oil seeds, n.e.c.","1991","1991","7021","Annual value","USD","28.4","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01449.90","Other oil seeds, n.e.c.","1992","1992","7021","Annual value","USD","30.2","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01449.90","Other oil seeds, n.e.c.","1993","1993","7021","Annual value","USD","31.8","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01449.90","Other oil seeds, n.e.c.","1994","1994","7021","Annual value","USD","18","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01449.90","Other oil seeds, n.e.c.","1995","1995","7021","Annual value","USD","22","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01449.90","Other oil seeds, n.e.c.","1996","1996","7021","Annual value","USD","23.5","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01449.90","Other oil seeds, n.e.c.","1997","1997","7021","Annual value","USD","22.3","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01449.90","Other oil seeds, n.e.c.","1998","1998","7021","Annual value","USD","25.4","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01449.90","Other oil seeds, n.e.c.","1999","1999","7021","Annual value","USD","26","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01449.90","Other oil seeds, n.e.c.","2000","2000","7021","Annual value","USD","25.3","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01449.90","Other oil seeds, n.e.c.","2001","2001","7021","Annual value","USD","27.3","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01449.90","Other oil seeds, n.e.c.","2002","2002","7021","Annual value","USD","28.7","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01449.90","Other oil seeds, n.e.c.","2003","2003","7021","Annual value","USD","34.4","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01449.90","Other oil seeds, n.e.c.","2004","2004","7021","Annual value","USD","39.8","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01449.90","Other oil seeds, n.e.c.","2005","2005","7021","Annual value","USD","39.8","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01449.90","Other oil seeds, n.e.c.","2006","2006","7021","Annual value","USD","42.1","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01449.90","Other oil seeds, n.e.c.","2007","2007","7021","Annual value","USD","45.9","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01709.90","Other pulses n.e.c.","1998","1998","7021","Annual value","USD","522.1","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01709.90","Other pulses n.e.c.","1999","1999","7021","Annual value","USD","282.6","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01709.90","Other pulses n.e.c.","2000","2000","7021","Annual value","USD","174.2","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01709.90","Other pulses n.e.c.","2001","2001","7021","Annual value","USD","332.9","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01709.90","Other pulses n.e.c.","2002","2002","7021","Annual value","USD","499.3","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01709.90","Other pulses n.e.c.","2003","2003","7021","Annual value","USD","440.5","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01709.90","Other pulses n.e.c.","2004","2004","7021","Annual value","USD","450.5","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01709.90","Other pulses n.e.c.","2005","2005","7021","Annual value","USD","510","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01709.90","Other pulses n.e.c.","2006","2006","7021","Annual value","USD","524","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01709.90","Other pulses n.e.c.","2007","2007","7021","Annual value","USD","776.2","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01709.90","Other pulses n.e.c.","2008","2008","7021","Annual value","USD","654.3","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01709.90","Other pulses n.e.c.","2009","2009","7021","Annual value","USD","449","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01709.90","Other pulses n.e.c.","2010","2010","7021","Annual value","USD","474.9","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1991","1991","7021","Annual value","USD","11396.4","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1992","1992","7021","Annual value","USD","12146.2","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1993","1993","7021","Annual value","USD","11269.1","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1994","1994","7021","Annual value","USD","7593.6","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1995","1995","7021","Annual value","USD","9127.5","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1996","1996","7021","Annual value","USD","9152.5","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1997","1997","7021","Annual value","USD","8162.2","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1998","1998","7021","Annual value","USD","8153.2","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01699","Other stimulant, spice and aromatic crops, n.e.c.","1999","1999","7021","Annual value","USD","7326.6","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01699","Other stimulant, spice and aromatic crops, n.e.c.","2000","2000","7021","Annual value","USD","6771.3","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01699","Other stimulant, spice and aromatic crops, n.e.c.","2001","2001","7021","Annual value","USD","5645","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01699","Other stimulant, spice and aromatic crops, n.e.c.","2002","2002","7021","Annual value","USD","4968.5","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01699","Other stimulant, spice and aromatic crops, n.e.c.","2003","2003","7021","Annual value","USD","5292.5","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01699","Other stimulant, spice and aromatic crops, n.e.c.","2004","2004","7021","Annual value","USD","5027.6","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01699","Other stimulant, spice and aromatic crops, n.e.c.","2005","2005","7021","Annual value","USD","5031.6","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01699","Other stimulant, spice and aromatic crops, n.e.c.","2006","2006","7021","Annual value","USD","5452.4","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01699","Other stimulant, spice and aromatic crops, n.e.c.","2007","2007","7021","Annual value","USD","6712.3","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01699","Other stimulant, spice and aromatic crops, n.e.c.","2008","2008","7021","Annual value","USD","8007.9","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01699","Other stimulant, spice and aromatic crops, n.e.c.","2009","2009","7021","Annual value","USD","7134.9","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01699","Other stimulant, spice and aromatic crops, n.e.c.","2010","2010","7021","Annual value","USD","8247.9","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01699","Other stimulant, spice and aromatic crops, n.e.c.","2011","2011","7021","Annual value","USD","9322","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01319","Other tropical fruits, n.e.c.","1991","1991","7021","Annual value","USD","641.6","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01319","Other tropical fruits, n.e.c.","1992","1992","7021","Annual value","USD","732.9","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01319","Other tropical fruits, n.e.c.","1993","1993","7021","Annual value","USD","685.1","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01319","Other tropical fruits, n.e.c.","1994","1994","7021","Annual value","USD","396.3","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01319","Other tropical fruits, n.e.c.","1995","1995","7021","Annual value","USD","472.8","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01319","Other tropical fruits, n.e.c.","1996","1996","7021","Annual value","USD","512.2","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01319","Other tropical fruits, n.e.c.","1997","1997","7021","Annual value","USD","416.3","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01319","Other tropical fruits, n.e.c.","1998","1998","7021","Annual value","USD","371.2","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01319","Other tropical fruits, n.e.c.","1999","1999","7021","Annual value","USD","339.5","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01319","Other tropical fruits, n.e.c.","2000","2000","7021","Annual value","USD","311.8","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01319","Other tropical fruits, n.e.c.","2001","2001","7021","Annual value","USD","293.3","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01319","Other tropical fruits, n.e.c.","2002","2002","7021","Annual value","USD","330","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01319","Other tropical fruits, n.e.c.","2003","2003","7021","Annual value","USD","426.7","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01319","Other tropical fruits, n.e.c.","2004","2004","7021","Annual value","USD","477","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01319","Other tropical fruits, n.e.c.","2005","2005","7021","Annual value","USD","523.3","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01319","Other tropical fruits, n.e.c.","2006","2006","7021","Annual value","USD","525.9","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01319","Other tropical fruits, n.e.c.","2007","2007","7021","Annual value","USD","592.6","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01319","Other tropical fruits, n.e.c.","2008","2008","7021","Annual value","USD","649.8","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01319","Other tropical fruits, n.e.c.","2009","2009","7021","Annual value","USD","648","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01319","Other tropical fruits, n.e.c.","2010","2010","7021","Annual value","USD","628.5","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01319","Other tropical fruits, n.e.c.","2011","2011","7021","Annual value","USD","761.8","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01290.90","Other vegetables, fresh n.e.c.","1991","1991","7021","Annual value","USD","542.3","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01290.90","Other vegetables, fresh n.e.c.","1992","1992","7021","Annual value","USD","615.8","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01290.90","Other vegetables, fresh n.e.c.","1993","1993","7021","Annual value","USD","596.8","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01290.90","Other vegetables, fresh n.e.c.","1994","1994","7021","Annual value","USD","450.3","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01290.90","Other vegetables, fresh n.e.c.","1995","1995","7021","Annual value","USD","554.9","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01290.90","Other vegetables, fresh n.e.c.","1996","1996","7021","Annual value","USD","428.1","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01290.90","Other vegetables, fresh n.e.c.","1997","1997","7021","Annual value","USD","435.2","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01290.90","Other vegetables, fresh n.e.c.","1998","1998","7021","Annual value","USD","411.9","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01290.90","Other vegetables, fresh n.e.c.","1999","1999","7021","Annual value","USD","365.4","A","Official figure"
"PP","Producer Prices","686","Senegal","5532","Producer Price (USD/tonne)","01290.90","Other vegetables, fresh n.e.c.","2000","2000","7021","Annual value","USD","324.4","A","Official figure"
